Order Number;Order Line;Outlet;Part;Creation Date;Requested Date;Shipped Date;Requested Quantity;Shipped Quantity
Order_214;5;1;5DF31887517488J;03.04.2017 00:00;03.04.2017;03.04.2017;1;1
Order_214;6;1;7LL75615476811U;05.04.2017 00:00;05.04.2017;05.04.2017;2;2
Order_214;9;1;4GE32532793591K;08.04.2017 00:00;08.04.2017;08.04.2017;1;1
Order_214;12;1;2AO36783855679F;04.04.2017 00:00;04.04.2017;04.04.2017;2;2
Order_215;2;1;3PN47687881623Z;04.04.2017 00:00;04.04.2017;04.04.2017;7;7
Order_216;1;1;8NV93665124831B;06.04.2017 00:00;06.04.2017;10.04.2017;13;13
Order_216;2;1;6MB47296006945J;09.04.2017 00:00;09.04.2017;13.04.2017;12;12
Order_217;1;1;3PY43699471606C;04.04.2017 00:00;04.04.2017;06.04.2017;2;2
Order_217;2;1;9VT53576899358N;07.04.2017 00:00;07.04.2017;09.04.2017;2;2
Order_217;4;1;3OB35915287851N;01.04.2017 00:00;01.04.2017;03.04.2017;1;1
Order_218;2;1;2DS35615142379C;03.04.2017 00:00;03.04.2017;04.04.2017;6;6
Order_219;1;1;9AS96987174106S;04.04.2017 00:00;04.04.2017;04.04.2017;2;2
Order_220;2;1;9GZ24587577813I;13.04.2017 00:00;13.04.2017;13.04.2017;1;1
Order_221;3;1;9MF38310372355F;05.04.2017 00:00;05.04.2017;05.04.2017;1.5;1.5
Order_222;2;1;2AO36783855679F;06.04.2017 00:00;06.04.2017;18.04.2017;1;1
Order_223;1;1;9GX19714386839Z;05.04.2017 00:00;05.04.2017;11.04.2017;16;16
Order_224;1;1;6QH97738970120B;08.04.2017 00:00;08.04.2017;13.04.2017;8;8
Order_225;1;1;9RW19498940631I;02.04.2017 00:00;02.04.2017;02.04.2017;2;2
Order_226;1;1;8RR24022655059I;14.04.2017 00:00;14.04.2017;14.04.2017;1;1
Order_227;3;1;8RX85342792371J;12.04.2017 00:00;12.04.2017;12.04.2017;2;2
Order_228;1;1;2JR61743522520R;04.04.2017 00:00;04.04.2017;04.04.2017;2;2
Order_229;3;1;4BE58474298543N;10.04.2017 00:00;10.04.2017;17.04.2017;7;7
Order_230;2;1;8WD79313473088W;15.04.2017 00:00;15.04.2017;20.04.2017;4;4
Order_231;1;1;2ZD22906771392E;04.04.2017 00:00;04.04.2017;07.04.2017;2;2
Order_232;1;1;6YS86175420678A;14.04.2017 00:00;14.04.2017;14.04.2017;13;13
Order_233;1;1;9ZG72938324674F;11.04.2017 00:00;11.04.2017;11.04.2017;2;2
Order_234;1;1;2SH47766946026S;11.04.2017 00:00;11.04.2017;11.04.2017;1;1
Order_235;2;1;5VG56199631861S;16.04.2017 00:00;16.04.2017;16.04.2017;2;2
Order_236;1;1;6ZD95507837814U;04.04.2017 00:00;04.04.2017;05.04.2017;0.8;0.8
Order_237;2;1;2YJ13060377870Z;15.04.2017 00:00;15.04.2017;15.04.2017;1;1
Order_238;1;1;6OU39840668713Q;12.04.2017 00:00;12.04.2017;21.04.2017;1;1
Order_239;1;1;3TT72048734548M;05.04.2017 00:00;05.04.2017;05.04.2017;1;1
Order_240;4;1;7RU20077014259I;13.04.2017 00:00;13.04.2017;21.04.2017;3;3
Order_241;7;1;6YS86175420678A;05.04.2017 00:00;05.04.2017;05.04.2017;2;2
Order_242;2;1;2SH47766946026S;11.04.2017 00:00;11.04.2017;11.04.2017;1;1
Order_243;1;1;9ZG72938324674F;05.04.2017 00:00;05.04.2017;15.04.2017;2;2
Order_244;1;1;6VT71566352402R;12.04.2017 00:00;12.04.2017;12.04.2017;1;1
Order_245;1;1;9RW19498940631I;09.04.2017 00:00;09.04.2017;11.04.2017;2;2
Order_246;2;1;6WE97176344271X;19.04.2017 00:00;19.04.2017;24.04.2017;1;1
Order_247;2;1;2ZD49743873661Q;19.04.2017 00:00;19.04.2017;05.05.2017;2;2
Order_248;1;1;7ND29748760915D;09.04.2017 00:00;09.04.2017;09.04.2017;2;2
Order_249;1;1;6UY71770594768B;18.04.2017 00:00;18.04.2017;18.04.2017;1;1
Order_250;3;1;5SO56186251803X;08.04.2017 00:00;08.04.2017;16.04.2017;9;9
Order_251;2;1;4EG24981146927F;18.04.2017 00:00;18.04.2017;18.04.2017;1;1
Order_252;3;1;1ZJ54169792849I;17.04.2017 00:00;17.04.2017;17.04.2017;2;2
Order_253;2;1;2DR62480285896V;13.04.2017 00:00;13.04.2017;13.04.2017;8;8
Order_254;2;1;1ZJ54169792849I;16.04.2017 00:00;16.04.2017;16.04.2017;1;1
Order_255;1;1;2DR62480285896V;12.04.2017 00:00;12.04.2017;12.04.2017;13;13
Order_256;1;1;5XM14733439762O;14.04.2017 00:00;14.04.2017;14.04.2017;6;6
Order_256;3;1;7GF97475713424N;22.04.2017 00:00;19.04.2017;19.04.2017;1;1
Order_257;2;1;2DR62480285896V;11.04.2017 00:00;11.04.2017;11.04.2017;7;7
Order_257;5;1;1LS78852467242K;19.04.2017 00:00;19.04.2017;19.04.2017;14;14
Order_258;1;1;9SA74368468754Y;20.04.2017 00:00;20.04.2017;20.04.2017;1;1
Order_258;2;1;1PG52613597520N;21.04.2017 00:00;21.04.2017;21.04.2017;1;1
Order_259;3;1;9DD82317978673E;15.04.2017 00:00;15.04.2017;15.04.2017;2;2
Order_260;2;1;9ID46310053154Y;12.04.2017 00:00;12.04.2017;19.04.2017;1;1
Order_261;2;1;3YW32968439163L;18.04.2017 00:00;18.04.2017;18.04.2017;1;1
Order_262;3;1;10KV67557837991N;22.04.2017 00:00;22.04.2017;22.04.2017;7;7
Order_263;1;1;5PR74484801473T;16.04.2017 00:00;16.04.2017;19.04.2017;1;1
Order_264;4;1;3YW32968439163L;17.04.2017 00:00;17.04.2017;17.04.2017;1;1
Order_264;5;1;6VT71566352402R;26.04.2017 00:00;26.04.2017;06.05.2017;2;2
Order_264;7;1;1SA45362742351N;18.04.2017 00:00;18.04.2017;18.04.2017;2;2
Order_264;15;1;2PW62323617505I;16.04.2017 00:00;16.04.2017;16.04.2017;2;2
Order_264;16;1;9KM91784002691U;20.04.2017 00:00;20.04.2017;20.04.2017;2;2
Order_265;1;1;7UI86399152671N;14.04.2017 00:00;14.04.2017;14.04.2017;1;1
Order_266;1;1;1ZJ54169792849I;22.04.2017 00:00;22.04.2017;22.04.2017;1;1
Order_267;1;1;8WV81451019554K;19.04.2017 00:00;19.04.2017;19.04.2017;-1;-1
Order_268;2;1;3LX36135773883K;22.04.2017 00:00;22.04.2017;28.04.2017;1;1
Order_269;2;1;10KV67557837991N;24.04.2017 00:00;24.04.2017;02.05.2017;4;4
Order_269;4;1;3DJ57009377605N;14.04.2017 00:00;14.04.2017;14.04.2017;2;2
Order_270;3;1;7NG44764769451S;15.04.2017 00:00;15.04.2017;15.04.2017;1;1
Order_271;1;1;7EX12903298930I;21.04.2017 00:00;21.04.2017;21.04.2017;2;2
Order_272;6;1;7LK73983263016O;25.04.2017 00:00;25.04.2017;25.04.2017;1;1
Order_273;3;1;7UI86399152671N;17.04.2017 00:00;17.04.2017;17.04.2017;2;2
Order_274;2;1;10FH43083322621G;16.04.2017 00:00;16.04.2017;16.04.2017;23;23
Order_275;1;1;7GN51216801186L;20.04.2017 00:00;20.04.2017;20.04.2017;1;1
Order_276;1;1;1RZ24895302286J;25.04.2017 00:00;25.04.2017;25.04.2017;4;4
Order_277;1;1;4YV87040515232K;02.05.2017 00:00;02.05.2017;02.05.2017;2;2
Order_278;2;1;5KR34482105206K;18.04.2017 00:00;18.04.2017;18.04.2017;8;8
Order_279;1;1;7LK73983263016O;26.04.2017 00:00;26.04.2017;26.04.2017;1;1
Order_280;3;1;1PM10580964790J;03.05.2017 00:00;03.05.2017;03.05.2017;5;5
Order_281;1;1;3KB80519329662S;23.04.2017 00:00;23.04.2017;01.05.2017;6;6
Order_281;6;1;1QJ74661681415Y;29.04.2017 00:00;29.04.2017;08.05.2017;2;2
Order_281;7;1;5MZ36579729040E;29.04.2017 00:00;29.04.2017;08.05.2017;2;2
Order_282;1;1;7ZS57490373290S;01.05.2017 00:00;01.05.2017;01.05.2017;1;1
Order_282;2;1;7VU17712397758D;30.04.2017 00:00;30.04.2017;08.05.2017;1;1
Order_283;1;1;6WC39786352832S;30.04.2017 00:00;30.04.2017;30.04.2017;2;2
Order_283;2;1;1RZ24895302286J;02.05.2017 00:00;02.05.2017;02.05.2017;3;3
Order_284;4;1;7UI86399152671N;26.04.2017 00:00;26.04.2017;26.04.2017;2;2
Order_285;1;1;2AX84712524036K;28.04.2017 00:00;28.04.2017;28.04.2017;2;2
Order_286;1;1;6IC46744902093P;01.05.2017 00:00;01.05.2017;01.05.2017;2;2
Order_287;2;1;5YD72158611057Q;03.05.2017 00:00;03.05.2017;03.05.2017;5;5
Order_288;1;1;9EN21705838310Q;26.04.2017 00:00;26.04.2017;11.05.2017;2;2
Order_288;6;1;7KD85134404062H;28.04.2017 00:00;28.04.2017;17.05.2017;9;9
Order_289;2;1;7KD85134404062H;28.04.2017 00:00;28.04.2017;13.05.2017;2;2
Order_290;4;1;6MR12746707475Q;04.05.2017 00:00;04.05.2017;14.05.2017;2;2
Order_291;1;1;4SO35894529695D;26.04.2017 00:00;26.04.2017;26.04.2017;1;1
Order_292;2;1;3HM26155333184B;29.04.2017 00:00;29.04.2017;29.04.2017;2;2
Order_293;1;1;7KE10266759468B;29.04.2017 00:00;29.04.2017;30.04.2017;2;2
Order_293;2;1;10ZO94134488839H;28.04.2017 00:00;28.04.2017;28.04.2017;1;1
Order_294;1;1;7UI86399152671N;01.05.2017 00:00;01.05.2017;01.05.2017;1;1
Order_295;3;1;9RW19498940631I;26.04.2017 00:00;26.04.2017;29.04.2017;2;2
Order_296;1;1;3RW43822621255X;04.05.2017 00:00;04.05.2017;04.05.2017;2;2
Order_297;2;1;2SH47766946026S;27.04.2017 00:00;27.04.2017;27.04.2017;2;2
Order_298;1;1;3HM26155333184B;30.04.2017 00:00;30.04.2017;04.05.2017;2;2
Order_299;1;1;2AX84712524036K;26.04.2017 00:00;26.04.2017;26.04.2017;2;2
Order_300;2;1;3YW32968439163L;01.05.2017 00:00;01.05.2017;01.05.2017;2;2
Order_301;1;1;10KP39274303501L;02.05.2017 00:00;02.05.2017;02.05.2017;2;2
Order_302;1;1;3MC21239828999G;11.05.2017 00:00;11.05.2017;11.05.2017;2;2
Order_303;1;1;2DR62480285896V;06.05.2017 00:00;06.05.2017;06.05.2017;6;6
Order_304;3;1;1DG43142081066S;02.05.2017 00:00;02.05.2017;02.05.2017;2;2
Order_305;2;1;2GS55289964768T;03.05.2017 00:00;03.05.2017;03.05.2017;2;2
Order_306;2;1;7UI86399152671N;05.05.2017 00:00;05.05.2017;05.05.2017;2;2
Order_307;4;1;1ZV68217703910Y;01.05.2017 00:00;01.05.2017;11.05.2017;0;0
Order_307;9;1;1DX75613163835C;06.05.2017 00:00;06.05.2017;16.05.2017;2;2
Order_307;10;1;3WH74950359379X;10.05.2017 00:00;10.05.2017;10.05.2017;1;1
Order_308;1;1;2DX63131168287B;07.05.2017 00:00;07.05.2017;07.05.2017;1;1
Order_308;4;1;6CN16596035437P;12.05.2017 00:00;12.05.2017;12.05.2017;1;1
Order_309;1;1;5BL26931789600U;11.05.2017 00:00;11.05.2017;11.05.2017;8;8
Order_310;2;1;7UI86399152671N;09.05.2017 00:00;09.05.2017;09.05.2017;1;1
Order_311;1;1;2GS55289964768T;12.05.2017 00:00;12.05.2017;19.05.2017;2;2
Order_312;1;1;2GS55289964768T;14.05.2017 00:00;14.05.2017;14.05.2017;1;1
Order_313;1;1;1RZ24895302286J;03.05.2017 00:00;03.05.2017;03.05.2017;1;1
Order_314;3;1;2GS55289964768T;14.05.2017 00:00;14.05.2017;14.05.2017;1;1
Order_315;2;1;2YV96590590227R;11.05.2017 00:00;11.05.2017;11.05.2017;1;1
Order_316;1;1;1ZJ54169792849I;16.05.2017 00:00;16.05.2017;16.05.2017;2;2
Order_317;1;1;8PW78852457550Q;13.05.2017 00:00;13.05.2017;13.05.2017;2;2
Order_318;12;1;10SO55529479938E;06.05.2017 00:00;06.05.2017;06.05.2017;6;6
Order_318;15;1;5DO92978320930S;10.05.2017 00:00;10.05.2017;10.05.2017;4;4
Order_319;4;1;6XA82861113951C;18.05.2017 00:00;18.05.2017;18.05.2017;2;2
Order_320;2;1;8WE83858329899J;14.05.2017 00:00;14.05.2017;14.05.2017;1;1
Order_321;1;1;3PN47687881623Z;19.05.2017 00:00;19.05.2017;19.05.2017;2;2
Order_322;2;1;3CE12293456735Y;16.05.2017 00:00;16.05.2017;17.05.2017;3;3
Order_323;6;1;7UI86399152671N;11.05.2017 00:00;12.05.2017;12.05.2017;1;1
Order_324;2;1;4PZ69986405913K;10.05.2017 00:00;10.05.2017;10.05.2017;2;2
Order_324;5;1;2QC78360464407W;18.05.2017 00:00;18.05.2017;18.05.2017;1;1
Order_325;1;1;10YB36468431387S;12.05.2017 00:00;12.05.2017;18.05.2017;2;2
Order_326;2;1;6AE60180205852L;21.05.2017 00:00;21.05.2017;21.05.2017;1;1
Order_327;7;1;5KZ63815779056R;18.05.2017 00:00;18.05.2017;18.05.2017;1;1
Order_328;3;1;4WM41002849520I;21.05.2017 00:00;21.05.2017;22.05.2017;1;1
Order_329;2;1;8XO27812393552T;22.05.2017 00:00;22.05.2017;27.05.2017;6;6
Order_330;3;1;7UI86399152671N;17.05.2017 00:00;17.05.2017;19.05.2017;2;2
Order_331;1;1;8WE83858329899J;16.05.2017 00:00;16.05.2017;16.05.2017;2;2
Order_332;2;1;10KV67557837991N;18.05.2017 00:00;18.05.2017;18.05.2017;5;5
Order_332;4;1;3DJ57009377605N;17.05.2017 00:00;17.05.2017;18.05.2017;2;2
Order_333;1;1;4UG74956265999G;10.05.2017 00:00;10.05.2017;10.05.2017;2;2
Order_334;2;1;3DJ57009377605N;23.05.2017 00:00;23.05.2017;23.05.2017;1;1
Order_334;4;1;10KV67557837991N;17.05.2017 00:00;17.05.2017;23.05.2017;8;8
Order_335;2;1;10OD57818576174M;22.05.2017 00:00;22.05.2017;29.05.2017;2;2
Order_336;3;1;1ZV68217703910Y;22.05.2017 00:00;22.05.2017;22.05.2017;2;2
Order_337;3;1;7OI34426730729G;15.05.2017 00:00;15.05.2017;15.05.2017;2;2
Order_337;6;1;2TF56438974121M;22.05.2017 00:00;22.05.2017;22.05.2017;1;1
Order_338;2;1;6TL87424290587L;14.05.2017 00:00;14.05.2017;14.05.2017;10;10
Order_339;4;1;8WE83858329899J;24.05.2017 00:00;24.05.2017;29.05.2017;11;11
Order_340;4;1;1ZJ54169792849I;19.05.2017 00:00;19.05.2017;19.05.2017;1;1
Order_341;3;1;1SA45362742351N;16.05.2017 00:00;16.05.2017;16.05.2017;1;1
Order_342;1;1;2BG10066475388P;17.05.2017 00:00;17.05.2017;22.05.2017;2;2
Order_343;2;1;7LK73983263016O;24.05.2017 00:00;24.05.2017;24.05.2017;2;2
Order_344;2;1;1QV22738395929Q;23.05.2017 00:00;23.05.2017;23.05.2017;2;2
Order_345;2;1;4UB72695153306L;12.05.2017 00:00;12.05.2017;12.05.2017;3;3
Order_346;2;1;4KM79645637645G;13.05.2017 00:00;13.05.2017;13.05.2017;1;1
Order_347;2;1;8RX85342792371J;14.05.2017 00:00;14.05.2017;23.05.2017;1;1
Order_348;1;1;8YF15352670117O;21.05.2017 00:00;21.05.2017;21.05.2017;2;2
Order_349;1;1;5YB96384631005C;26.05.2017 00:00;26.05.2017;26.05.2017;1;1
Order_350;1;1;3WS85918919112W;28.05.2017 00:00;28.05.2017;28.05.2017;2;2
Order_351;1;1;10CN16902223499B;16.05.2017 00:00;16.05.2017;16.05.2017;8;8
Order_352;1;1;9SA74368468754Y;17.05.2017 00:00;17.05.2017;17.05.2017;1;1
Order_353;3;1;6YS86175420678A;27.05.2017 00:00;27.05.2017;05.06.2017;5;5
Order_354;3;1;3WH74950359379X;24.05.2017 00:00;24.05.2017;24.05.2017;6;6
Order_355;1;1;5UD65460482937F;22.05.2017 00:00;22.05.2017;22.05.2017;1;1
Order_355;4;1;7QK95691810653V;29.05.2017 00:00;29.05.2017;29.05.2017;4;4
Order_355;6;1;10HO89153741480X;27.05.2017 00:00;27.05.2017;27.05.2017;2;2
Order_355;11;1;5UD65460482937F;19.05.2017 00:00;19.05.2017;19.05.2017;3;3
Order_355;13;1;5UD65460482937F;16.05.2017 00:00;16.05.2017;16.05.2017;2;2
Order_356;1;1;1QJ74661681415Y;20.05.2017 00:00;20.05.2017;20.05.2017;1;1
Order_357;4;1;8WV81451019554K;25.05.2017 00:00;25.05.2017;03.06.2017;1;1
Order_358;1;1;8JN15866067410F;20.05.2017 00:00;20.05.2017;20.05.2017;2;2
Order_359;1;1;3WH74950359379X;28.05.2017 00:00;28.05.2017;28.05.2017;1;1
Order_360;2;1;2GS55289964768T;30.05.2017 00:00;30.05.2017;01.06.2017;1;1
Order_361;1;1;4BE58474298543N;21.05.2017 00:00;21.05.2017;21.05.2017;1;1
Order_362;2;1;10KV67557837991N;31.05.2017 00:00;31.05.2017;31.05.2017;7;7
Order_363;2;1;6ZE99638833600H;03.06.2017 00:00;03.06.2017;03.06.2017;2;2
Order_364;1;1;8XO27812393552T;31.05.2017 00:00;31.05.2017;31.05.2017;17;17
Order_365;2;1;7LK73983263016O;28.05.2017 00:00;28.05.2017;28.05.2017;2;2
Order_366;2;1;5JB99721755118N;28.05.2017 00:00;28.05.2017;28.05.2017;1;1
Order_367;1;1;7WG76577333937Y;31.05.2017 00:00;31.05.2017;31.05.2017;0;0
Order_368;1;1;3JS74809920912W;26.05.2017 00:00;26.05.2017;26.05.2017;2;2
Order_368;4;1;3LH38902604243H;20.05.2017 00:00;20.05.2017;23.05.2017;2;2
Order_369;4;1;10UZ27817692540M;27.05.2017 00:00;27.05.2017;27.05.2017;7;7
Order_369;5;1;9EI16349626244J;26.05.2017 00:00;26.05.2017;26.05.2017;4;4
Order_370;1;1;1RZ24895302286J;31.05.2017 00:00;31.05.2017;31.05.2017;9;9
Order_371;2;1;1RZ24895302286J;31.05.2017 00:00;31.05.2017;31.05.2017;7;7
Order_372;1;1;4BW15305456261X;05.06.2017 00:00;05.06.2017;05.06.2017;15;15
Order_373;4;1;3LX36135773883K;03.06.2017 00:00;03.06.2017;03.06.2017;2;2
Order_374;1;1;4SF93920413470G;24.05.2017 00:00;24.05.2017;30.05.2017;2;2
Order_375;1;1;1ZJ54169792849I;24.05.2017 00:00;24.05.2017;26.05.2017;8;8
Order_376;6;1;10YB36468431387S;01.06.2017 00:00;01.06.2017;13.06.2017;4;4
Order_376;7;1;2EW96796935095R;26.05.2017 00:00;26.05.2017;07.06.2017;1;1
Order_377;3;1;8XB76584829115D;30.05.2017 00:00;30.05.2017;12.06.2017;4;4
Order_377;5;1;10YB36468431387S;29.05.2017 00:00;29.05.2017;11.06.2017;6;6
Order_377;6;1;2EW96796935095R;06.06.2017 00:00;06.06.2017;28.06.2017;2;2
Order_378;1;1;9QA73561375619Q;26.05.2017 00:00;26.05.2017;26.05.2017;1;1
Order_379;1;1;7UI86399152671N;25.05.2017 00:00;25.05.2017;31.05.2017;1;1
Order_380;2;1;2XV79843106330G;01.06.2017 00:00;01.06.2017;11.06.2017;9;9
Order_381;5;1;1KL19010952510G;09.06.2017 00:00;09.06.2017;09.06.2017;1;1
Order_382;2;1;2GS42340470239W;31.05.2017 00:00;31.05.2017;03.06.2017;2;2
Order_383;2;1;7JU66273466496I;04.06.2017 00:00;04.06.2017;04.06.2017;7;7
Order_383;4;1;9OG99042981892T;29.05.2017 00:00;29.05.2017;29.05.2017;1;1
Order_384;2;1;6YN13135032921V;30.05.2017 00:00;30.05.2017;05.06.2017;1;1
Order_385;1;1;6CN16596035437P;08.06.2017 00:00;08.06.2017;08.06.2017;1;1
Order_386;2;1;3PN47687881623Z;31.05.2017 00:00;31.05.2017;31.05.2017;1;1
Order_387;2;1;2SH47766946026S;29.05.2017 00:00;29.05.2017;29.05.2017;1;1
Order_388;1;1;10FH43083322621G;03.06.2017 00:00;03.06.2017;03.06.2017;10;10
Order_389;2;1;8QE75178217616X;04.06.2017 00:00;04.06.2017;04.06.2017;77;77
Order_390;3;1;10TC52557647378J;11.06.2017 00:00;11.06.2017;12.06.2017;2;2
Order_391;2;1;2EL98229991369K;12.06.2017 00:00;12.06.2017;13.06.2017;5;5
Order_392;4;1;3PV59838098006F;10.06.2017 00:00;10.06.2017;10.06.2017;1;1
Order_393;4;1;1SR39042498256D;12.06.2017 00:00;12.06.2017;12.06.2017;1;1
Order_394;1;1;8BI98087930496P;04.06.2017 00:00;04.06.2017;04.06.2017;1;1
Order_395;2;1;8QE75178217616X;11.06.2017 00:00;11.06.2017;16.06.2017;52;52
Order_396;1;1;2AO36783855679F;10.06.2017 00:00;10.06.2017;10.06.2017;1;1
Order_397;2;1;4YB38128453650C;02.06.2017 00:00;02.06.2017;05.06.2017;1;1
Order_398;2;1;10VT22662961989J;10.06.2017 00:00;10.06.2017;12.06.2017;2;2
Order_399;1;1;1HY79055437399W;07.06.2017 00:00;07.06.2017;07.06.2017;6;6
Order_400;3;1;5RQ37652507562Q;12.06.2017 00:00;12.06.2017;12.06.2017;11;11
Order_401;3;1;10KV67557837991N;07.06.2017 00:00;07.06.2017;07.06.2017;3;3
Order_401;5;1;2GS42340470239W;12.06.2017 00:00;12.06.2017;12.06.2017;1;1
Order_402;1;1;8RT56656046317G;04.06.2017 00:00;04.06.2017;05.06.2017;101;101
Order_403;1;1;7KD85134404062H;15.06.2017 00:00;15.06.2017;15.06.2017;1;1
Order_404;1;1;2ZT98979005436Z;06.06.2017 00:00;06.06.2017;14.06.2017;1;1
Order_405;2;1;2JN15911313883H;02.06.2017 00:00;19.06.2017;22.06.2017;1;1
Order_406;3;1;8PW78852457550Q;02.06.2017 00:00;02.06.2017;02.06.2017;7;7
Order_407;1;1;10KV67557837991N;17.06.2017 00:00;17.06.2017;22.06.2017;5;5
Order_408;2;1;3HT61360914024K;12.06.2017 00:00;08.06.2017;08.06.2017;3;3
Order_409;2;1;3JS74809920912W;13.06.2017 00:00;13.06.2017;13.06.2017;2;2
Order_410;2;1;7UI86399152671N;08.06.2017 00:00;08.06.2017;08.06.2017;1;1
Order_411;1;1;1VS81180360299M;13.06.2017 00:00;13.06.2017;13.06.2017;1;1
Order_411;4;1;9OA58335453035B;05.06.2017 00:00;05.06.2017;05.06.2017;1;1
Order_411;7;1;7SS95949148905K;15.06.2017 00:00;15.06.2017;15.06.2017;1;1
Order_412;2;1;1ZJ54169792849I;14.06.2017 00:00;14.06.2017;14.06.2017;1;1
Order_413;2;1;9SA74368468754Y;17.06.2017 00:00;17.06.2017;17.06.2017;1;1
Order_414;1;1;9DD82317978673E;05.06.2017 00:00;05.06.2017;07.06.2017;2;2
Order_414;2;1;7UI86399152671N;16.06.2017 00:00;16.06.2017;16.06.2017;2;2
Order_415;1;1;8WE83858329899J;11.06.2017 00:00;11.06.2017;11.06.2017;2;2
Order_416;1;1;8JN15866067410F;15.06.2017 00:00;15.06.2017;15.06.2017;1;1
Order_417;11;1;5HZ10921184453M;19.06.2017 00:00;19.06.2017;19.06.2017;2;2
Order_418;1;1;5PK44058379998R;14.06.2017 00:00;14.06.2017;15.06.2017;2;2
Order_419;7;1;3PN47687881623Z;22.06.2017 00:00;22.06.2017;22.06.2017;2;2
Order_420;1;1;8JN15866067410F;08.06.2017 00:00;08.06.2017;08.06.2017;2;2
Order_421;1;1;8WV81451019554K;17.06.2017 00:00;17.06.2017;17.06.2017;2;2
Order_422;3;1;5JM67362793951O;10.06.2017 00:00;10.06.2017;12.06.2017;2;2
Order_422;14;1;6TL87424290587L;17.06.2017 00:00;17.06.2017;17.06.2017;8;8
Order_423;2;1;6JV85578557166O;20.06.2017 00:00;20.06.2017;20.06.2017;1;1
Order_424;2;1;2XJ28878957564F;13.06.2017 00:00;13.06.2017;21.06.2017;1;1
Order_425;3;1;7UI86399152671N;10.06.2017 00:00;10.06.2017;15.06.2017;2;2
Order_425;4;1;8FB91133725320N;19.06.2017 00:00;19.06.2017;19.06.2017;1.5;1.5
Order_426;1;1;9DD82317978673E;11.06.2017 00:00;11.06.2017;11.06.2017;1;1
Order_427;2;1;10NX81171331267E;13.06.2017 00:00;13.06.2017;13.06.2017;2;2
Order_427;3;1;2HQ54449481960P;17.06.2017 00:00;17.06.2017;17.06.2017;2;2
Order_428;1;1;4OX10780362436E;09.06.2017 00:00;09.06.2017;10.06.2017;2;2
Order_428;2;1;1SJ43294476936V;20.06.2017 00:00;20.06.2017;28.06.2017;6;6
Order_429;1;1;9ID46310053154Y;13.06.2017 00:00;13.06.2017;13.06.2017;1;1
Order_430;3;1;7RU20077014259I;20.06.2017 00:00;20.06.2017;20.06.2017;2;2
Order_430;5;1;7UI86399152671N;14.06.2017 00:00;14.06.2017;14.06.2017;1;1
Order_431;1;1;7EX12903298930I;25.06.2017 00:00;25.06.2017;25.06.2017;1;1
Order_432;1;1;1RZ24895302286J;15.06.2017 00:00;15.06.2017;15.06.2017;1;1
Order_433;2;1;2XX26400374106I;12.06.2017 00:00;12.06.2017;12.06.2017;2;2
Order_433;6;1;5HZ10921184453M;23.06.2017 00:00;23.06.2017;29.06.2017;2;2
Order_434;2;1;7UI86399152671N;19.06.2017 00:00;19.06.2017;19.06.2017;2;2
Order_435;2;1;3JS74809920912W;20.06.2017 00:00;20.06.2017;21.06.2017;2;2
Order_436;2;1;3PV59838098006F;17.06.2017 00:00;17.06.2017;17.06.2017;1;1
Order_437;3;1;10SO55529479938E;23.06.2017 00:00;23.06.2017;23.06.2017;3;3
Order_438;1;1;7EX12903298930I;15.06.2017 00:00;15.06.2017;15.06.2017;2;2
Order_439;1;1;5RS56230732343G;13.06.2017 00:00;13.06.2017;21.06.2017;1;1
Order_440;1;1;2SH47766946026S;25.06.2017 00:00;25.06.2017;25.06.2017;2;2
Order_441;4;1;3KK70419915448C;26.06.2017 00:00;26.06.2017;06.07.2017;15;15
Order_441;9;1;8RT56656046317G;12.06.2017 00:00;12.06.2017;12.06.2017;130;130
Order_442;8;1;2EL98229991369K;12.06.2017 00:00;12.06.2017;12.06.2017;11;11
Order_443;3;1;8IK30837280741U;25.06.2017 00:00;25.06.2017;25.06.2017;28;28
Order_444;3;1;7UI86399152671N;14.06.2017 00:00;14.06.2017;14.06.2017;1;1
Order_445;4;1;9BB71218385038A;23.06.2017 00:00;23.06.2017;23.06.2017;2;2
Order_446;1;1;4XQ96417369914M;20.06.2017 00:00;20.06.2017;30.06.2017;7;7
Order_447;4;1;8WE83858329899J;18.06.2017 00:00;18.06.2017;18.06.2017;1;1
Order_448;3;1;2GS42340470239W;20.06.2017 00:00;20.06.2017;20.06.2017;1;1
Order_449;2;1;8JN15866067410F;24.06.2017 00:00;24.06.2017;24.06.2017;2;2
Order_450;1;1;6WA39792038899Y;22.06.2017 00:00;22.06.2017;24.06.2017;2;2
Order_451;11;1;10CJ75739259300L;21.06.2017 00:00;21.06.2017;21.06.2017;2;2
Order_452;4;1;1KL19010952510G;30.06.2017 00:00;30.06.2017;30.06.2017;1;1
Order_453;1;1;8GJ85935494861S;22.06.2017 00:00;22.06.2017;22.06.2017;2;2
Order_454;3;1;8NS74432833816F;28.06.2017 00:00;28.06.2017;28.06.2017;2;2
Order_455;7;1;8QE75178217616X;27.06.2017 00:00;27.06.2017;27.06.2017;0;0
Order_456;3;1;2TF41945287051M;18.06.2017 00:00;18.06.2017;18.06.2017;7;7
Order_456;4;1;4JR31640290820X;21.06.2017 00:00;21.06.2017;21.06.2017;2;2
Order_457;1;1;9KM91784002691U;16.06.2017 00:00;16.06.2017;16.06.2017;1;1
