Part;Outlet;Inventory Qty;Costs;MOQ
1VX46761946849T;1;50;0.88;100
1VZ76872435114W;1;0;13.33;5
1VZ98865734143C;1;0;9.74;10
1WC15902794268V;1;0;15.83;5
1WC56423426220S;1;0;18.56;5
1WF42780785148M;1;0;0;100
1WI76326335572E;1;0;11.66;5
1WK19207336560Z;1;0;58.13;5
1WN10784658063S;1;3;1.17;10
1WN68485897053X;1;1;287.7;5
1WO65845031222J;1;0;68.17;5
1WO89078341632W;1;4;12.88;5
1WQ14414736054M;1;0;1.9;10
1WR65226980066E;1;0;18.33;5
1WV25431993334V;1;0;252.97;5
1WX30120195736A;1;6;13.41;5
1WX51820184514O;1;0;3.39;10
1XA99462431918K;1;5;10.5;5
1XH21899078347A;1;0;37.24;5
1XJ12480500359H;1;0;52.89;5
1XL10199561224K;1;0;2.29;10
1XM22361425967S;1;0;20.53;5
1XO64175545254N;1;0;2.99;10
1XP69957628198I;1;0;26.83;5
1XS50656500510Z;1;0;2.2;10
1XU88594750360X;1;0;14.28;5
1YC26934924063J;1;0;2.3;10
1YC36943971195X;1;2;31.69;5
1YC78469992640O;1;0;27.37;5
1YD67696042978O;1;0;10.3;5
1YD78115464386V;1;0;27.66;5
1YE65414192713T;1;8;3.73;10
1YE87654728739T;1;1;10.24;5
1YE96012650822B;1;4;13.22;5
1YG85801556577S;1;0;140.79;5
1YH38996350427P;1;2;10.16;5
1YH65099569447R;1;0;54.98;5
1YM69823410967I;1;0;8.42;10
1YN18609486453L;1;0;12.99;5
1YN66573414879H;1;0;4.85;10
1YP68482384138T;1;0;12.55;5
1YR89399412664E;1;0;9.99;10
1YT32494466695P;1;0;9.81;5
1YU21358057891D;1;2;8.57;10
1YU31771581727I;1;3;1.95;10
1YX10186952749P;1;0;1.38;10
1YX93874380696W;1;0;78.01;5
1YY53808675709J;1;0;76.48;5
1ZA20117064655V;1;0;20.53;5
1ZC35052490650R;1;0;0.08;100
1ZD18492181984N;1;0;0.58;100
1ZD50994394279Q;1;10;4.48;10
1ZE48092510400K;1;1;52.24;5
1ZG24050685369A;1;0;15.88;5
1ZH44909801018J;1;0;22.78;5
1ZJ54169792849I;1;8;1.63;10
1ZK43075425319S;1;0;905.46;5
1ZN65039779693V;1;0;36.48;5
1ZP28896264361L;1;0;35.57;5
1ZP47609928938K;1;0;103.73;5
1ZS58606306039I;1;0;185.42;5
1ZV68217703910Y;1;4;4.67;10
1ZW48758170858I;1;0;17.51;5
1ZW73802649560V;1;2;277.39;5
1ZY17319595766Z;1;0;1.49;10
2AA42941300913G;1;0;8.42;10
2AA80688898884B;1;0;1055.58;5
2AD17807387855L;1;0;5.41;10
2AE75543801351K;1;0;11.86;5
2AH53346521680R;1;0;49.15;5
2AI40812123918R;1;0;12.3;5
2AM35467610888W;1;0;399.46;5
2AO36783855679F;1;4;66.74;5
2AO57210497605F;1;0;3.39;10
2AP56519273370I;1;0;9.14;5
2AQ32127476967D;1;3;5.16;10
2AT24111880713K;1;0;82.42;5
2AU71653355149D;1;0;33.35;5
2AW49169680252Z;1;0;32.53;5
2AX84712524036K;1;4;8.45;5
2AZ30338330106S;1;0;26.48;5
2BB60562108245N;1;0;82.98;5
2BE43000947933U;1;0;21.36;5
2BE85669145389W;1;7;0.38;100
2BF38668539536Y;1;0;62.09;5
2BG10066475388P;1;0;7.08;10
2BG46134322584G;1;4;39.78;5
2BI64479246991W;1;0;13.2;5
2BM46640385038Y;1;0;32.4;5
2BM79422931104G;1;2;22.05;5
2BO11094074823A;1;2;1.61;10
2BR16641771980P;1;0;72.88;5
2BR21787962253U;1;0;0.96;10
2BS95688773311Z;1;4;22.93;5
2BW72588247197T;1;0;28.51;5
2BX26124130613J;1;0;1.01;10
2BX70837018441R;1;0;2.13;10
2BZ54559036728T;1;0;0.02;100
2CC67165451279Z;1;0;2226.1;5
2CG15479205640M;1;3;0.22;100
2CH49429718267D;1;0;48.76;5
2CI36453967026C;1;0;16.11;5
2CM60593940823A;1;1;22.44;5
2CP56163408643S;1;0;4.34;10
2CP68453308284C;1;4;2.61;10
2CQ23072903206U;1;0;33.92;5
2CT16212055961W;1;0;43.63;5
2CX62015318206Q;1;3;18.85;5
2CY92902459750M;1;118;0.79;100
2DC76431674547T;1;0;119.69;5
2DE75519569205H;1;0;61.58;5
2DH12772554019N;1;3;220.56;5
2DI82705962533H;1;8;7.81;10
2DL20279237089P;1;0;2.44;10
2DL97254600555I;1;0;94.6;5
2DM43271348236L;1;0;6.21;10
2DO74524707213F;1;0;0.37;100
2DP29927257888Z;1;0;2201.68;5
2DP37559781345E;1;0;8.65;10
2DR62480285896V;1;35;23.05;5
2DS35615142379C;1;25;1.46;10
2DW89869783735L;1;0;2;10
2DX63131168287B;1;2;1.15;10
2DX63930719779R;1;0;93.81;5
2DZ98601816793J;1;0;0.67;100
2EJ11365378265D;1;0;143.65;5
2EK32102805749D;1;0;7.36;10
2EL98229991369K;1;0;3.75;10
2EM49020758282G;1;0;2.93;10
2EN27693009349R;1;3;138.54;5
2EN38061613843B;1;0;4.44;10
2ER24023428185W;1;0;4.26;10
2ER36644278501R;1;0;1.36;10
2ET31390802284R;1;0;873.18;5
2ET48209185772E;1;0;14.5;5
2EU51687135218C;1;0;737.79;5
2EU97181128453P;1;2;1.22;10
2EW96796935095R;1;8;48.51;5
2EX73255849438B;1;0;16.29;5
2EZ68256954545S;1;0;0.4;100
2FB72973689800N;1;0;10.37;5
2FC62006228666B;1;0;63.29;5
2FD44641695614Y;1;5;7.62;10
2FI14896004963J;1;0;27.34;5
2FK13943040471M;1;0;3.74;10
2FL36309534543B;1;0;32.62;5
2FN82479509597A;1;0;15.7;5
2FN94120335118A;1;0;0.76;100
2FP59325596665G;1;5;3.89;10
2FT38797510067O;1;3;11.99;5
2FX76660603807W;1;0;0.22;100
2GA21874269574R;1;0;24.59;5
2GB73332133518O;1;0;11.71;5
2GE29991843191B;1;0;17.9;5
2GG58177096163I;1;0;254.81;5
2GI80139233533A;1;0;40;5
2GK20509696869I;1;0;8.55;5
2GM17982442979R;1;0;2.88;10
2GO20022850742M;1;0;568.21;5
2GO68366976555U;1;0;105.57;5
2GP53556282126K;1;2;172.1;5
2GR50973062712G;1;0;20.47;5
2GS42340470239W;1;20;1.76;10
2GS55289964768T;1;9;4.28;10
2GT20373841721M;1;0;54.39;5
2GY24495366647A;1;1;1.84;10
2GZ12342623632V;1;3;0.23;100
2HB62355016259E;1;0;23.08;5
2HH39283861958Y;1;0;19.81;5
2HI43775709023T;1;3;11.46;5
2HQ54449481960P;1;3;1.09;10
2HS63150567883K;1;0;7.66;10
2HU52351758839N;1;0;15.16;5
2HV74355816181G;1;6;3.67;10
2HW22784704592E;1;1;131.21;5
2HY97085982893I;1;0;0.59;100
2HZ94744591219Q;1;60;0.69;100
2IC69460500878H;1;0;102.88;5
2ID39370333905H;1;1;1.7;10
2IE60492379137W;1;0;49.78;5
2IJ65042804892S;1;0;21.42;5
2IL53086679416N;1;0;9.46;5
2IO91539051480J;1;3;97.83;5
2IQ25763576929D;1;0;5.35;10
2IQ35346367174K;1;3;27.77;5
2IR29447741598M;1;2;14.51;5
2IU11804013656H;1;0;11.47;5
2IV51908496695L;1;0;3.69;10
2IV96373904805F;1;0;6.69;10
2IY40257575152D;1;0;4.56;10
2IY95860838555I;1;0;3.26;10
2JH17980641435L;1;0;6.81;10
2JI29207884605A;1;0;33.08;5
2JM45932370959K;1;0;40.44;5
2JN15911313883H;1;4;5.59;10
2JO63361935895R;1;4;1.93;10
2JP12438354680L;1;7;2.69;10
2JP41527157119H;1;0;0.3;100
2JR46607498904O;1;0;7.84;10
2JR61743522520R;1;4;86.69;5
2JX46836298441O;1;30;1.01;100
2JX82502769992C;1;0;49.78;5
2JY35921443439C;1;0;9.68;5
2JZ86899452285M;1;0;4.82;10
2KA63655101808B;1;7;12.13;5
2KE18218569010M;1;0;52.68;5
2KF50481290204X;1;17;0.48;100
2KG72259461921M;1;0;0.15;100
2KK11049304314R;1;0;13.76;5
2KK12449648159G;1;9;6.99;10
2KK71136010836I;1;0;104.6;5
2KL66709613198B;1;1;31.81;5
2KL80381000977A;1;2;8.89;5
2KP28082990473K;1;0;33.97;5
2KP97103955740I;1;0;1.2;10
2KR32694684559J;1;1;1.64;10
2KU26501400321D;1;0;28.33;5
2KZ73142519125L;1;0;11.15;5
2LA40425076336C;1;0;7.18;10
2LC62693278459R;1;0;25.92;5
2LI85473857741M;1;0;21.3;5
2LJ78279822416F;1;0;24.79;5
2LM35189624147Y;1;0;17.37;5
2LM63053572125L;1;0;5.7;10
2LQ22492979247V;1;0;7.94;10
2LY58614652489S;1;0;39.9;5
2LY62549334493W;1;0;36.79;5
2LZ94792726658U;1;0;1.45;10
2MB29133789118M;1;0;40.41;5
2MD87385098319L;1;6;2.22;10
2ME74026486154J;1;0;1.3;10
2MF25411994884C;1;0;21.58;5
2MF76141576485X;1;5;35.79;5
2MN60321562032S;1;3;3.29;10
2MR82059043513J;1;0;170.59;5
2MT23106054057E;1;0;16.14;5
2MV90718181110Q;1;0;30.65;5
2MW77818435122A;1;0;350.66;5
2MZ25020436304R;1;0;3.16;10
2NF13713951105J;1;0;9.45;5
2NG36096778068M;1;0;102.8;5
2NL52387992611R;1;0;0.78;100
2NL91108307352K;1;2;55.13;5
2NM22719767628X;1;3;320.33;5
2NM48205804400U;1;0;88.2;5
2NN40310484035L;1;2;137.21;5
2NP44441425101P;1;5;5.88;10
2NT40229178037E;1;0;87.8;5
2NU53624467599P;1;0;172.53;5
2NX77941243485H;1;0;1.59;10
2NZ31839538411N;1;0;102.39;5
2NZ43276159412U;1;0;36.5;5
2OB89315027547A;1;0;0.39;100
2OD99537148747G;1;0;2.23;10
2OE31099193643H;1;0;941.98;5
2OE61658943118U;1;0;2.44;10
2OF56091299094N;1;4;24.02;5
2OG86503939991X;1;44;0.95;100
2OH23958882976I;1;0;104.96;5
2OH29704895682L;1;8;5.43;10
2OI61338998124Y;1;0;1.15;10
2OL40335923555X;1;0;431.83;5
2ON92596872150Q;1;3;26.67;5
2OO82028169298J;1;76;0.44;100
2OP23827281340V;1;0;21.63;5
2OQ95031460602W;1;0;103.38;5
2OV23745640188B;1;0;3.4;10
2OV90027408685S;1;0;25.44;5
2OW66891035142B;1;0;25.36;5
2OX38175313308O;1;0;34.52;5
2PB93510976587M;1;19;3.07;10
2PG68614792349N;1;0;105.95;5
2PJ38515079866C;1;0;4.43;10
2PJ39932683988Z;1;0;8.97;10
2PK85794541064A;1;0;4.38;10
2PK95084845474O;1;0;2.36;10
2PT85398656859S;1;0;34.75;5
2PU39890786924U;1;2;10.77;5
2PV64580241331R;1;0;3.15;10
2PW23322810482M;1;3;13.2;5
2PW62323617505I;1;2;136.28;5
2PW73548396567L;1;0;331.18;5
2PX44122204467K;1;0;1.11;10
2QA43032313713I;1;2;10.79;5
2QA76146609726R;1;0;10.93;5
2QB16747808749H;1;0;1.12;10
2QC78360464407W;1;5;4.11;10
2QF89273251605S;1;3;184.69;5
2QH79678989311U;1;0;4.04;10
2QT34945215703I;1;0;147.33;5
2QW15745931770X;1;0;38.4;5
2QW95826775403E;1;0;3.13;10
2RA22331214160C;1;0;16.27;5
2RC69170396195G;1;5;25;5
2RF34470630331S;1;0;2.45;10
2RG33787078027M;1;0;22.42;5
2RG38057287237Z;1;0;10.95;5
2RG96931651412D;1;0;4.87;10
2RM37072800512J;1;0;16.22;5
2RM39610484187K;1;0;0.31;100
2RM47930442878C;1;0;280.01;5
2RN23140756849Y;1;0;6.6;10
2RO84703877203Y;1;8;1.33;10
2RR61361588797U;1;2;1.9;10
2RS30821722122V;1;0;29.98;5
2RU19040366988G;1;0;5.26;10
2RV23236945248U;1;0;8.34;5
2RV83473719245V;1;0;59.63;5
2RW90615850878E;1;0;182.7;5
2RY47421963782X;1;0;4.02;10
2RY52729281823U;1;0;14.99;5
2SA26427116820T;1;0;60.81;5
2SG46754584670X;1;0;1.71;10
2SH47766946026S;1;13;2.02;10
2SJ81746887118J;1;0;4.37;10
2SP68925843229P;1;0;3.44;10
2SR48606759108W;1;0;98.33;5
2SR80936642273Y;1;0;63.99;5
2SU81807875175J;1;4;2.3;10
2SX11765368076Q;1;0;12.88;5
2SX55749375939K;1;0;45.18;5
2TA21064631610V;1;4;14.46;5
2TD95218391177C;1;0;15.8;5
2TF41945287051M;1;0;10.03;5
2TF56438974121M;1;2;86.69;5
2TJ32950155336X;1;2;8.32;10
2TO51097079131I;1;0;2.68;10
2TQ81125927787H;1;2;29.56;5
2TR63734535247D;1;0;29.52;5
2TR70239870027B;1;0;0.96;10
2TV18584916038U;1;0;0.61;100
2TY14456659263L;1;2;9.18;5
2UI66754062400I;1;11;252.35;5
2UN31442292990T;1;0;182.8;5
2UO58014308537V;1;3;16.05;5
2UR20465578156G;1;0;97.74;5
2US61446817545Q;1;0;20.72;5
2UT26960250515N;1;0;3.96;10
2UU87292782110S;1;0;33.49;5
2UZ79442411649Z;1;0;35.29;5
2VB51985471495P;1;4;8.46;10
2VC53454341562J;1;0;76.47;5
2VG34233226271X;1;0;34.53;5
2VI59544175311R;1;2;83.76;5
2VP85773143460R;1;0;0.42;100
2VT34740083537G;1;11;4.13;10
2VV20242005932Z;1;0;29.08;5
2VW80853625017J;1;0;0.67;100
2WA95257617973U;1;0;6.27;10
2WC24555680582S;1;0;1.19;10
2WE61840514761D;1;0;7.22;10
2WG91291298929C;1;0;4.32;10
2WH63490899197K;1;0;15.18;5
2WI86383747735B;1;0;44.57;5
2WI90777323098C;1;3;36.67;5
2WK53021450674O;1;0;0.13;100
2WL15356058789U;1;0;0.64;100
2WO89297338442C;1;2;40.95;5
2WQ36685431075T;1;0;65.79;5
2WT35552134454X;1;0;1094.91;5
2WT67435571817J;1;5;22.93;5
2WU22506877415Z;1;2;6.93;10
2WU53267800115U;1;0;17.05;5
2WV57427527373L;1;48;0.78;100
2XC77994917049Z;1;0;5.83;10
2XF78909184026J;1;10;1.68;10
2XG77527504480H;1;3;652.57;5
2XG94260642108A;1;0;94.62;5
2XI53899070174G;1;0;54.98;5
2XI56513812185N;1;0;7.4;10
2XJ10708553284V;1;0;376.93;5
2XJ28878957564F;1;0;125.96;5
2XJ34579299831I;1;0;45.11;5
2XK74083182512I;1;0;64.23;5
2XO51217831633T;1;2;17.74;5
2XO79631927083R;1;0;1.75;10
2XP48864140384L;1;2;8.72;5
2XQ24079944818B;1;0;143.09;5
2XR15282484138P;1;1;14.44;5
2XV79843106330G;1;20;1.52;10
2XX26400374106I;1;0;12.51;5
2XZ97155371566V;1;0;108.09;5
2YB34612793316X;1;0;195.77;5
2YC26673236038B;1;0;19.14;5
2YH43783157504Q;1;0;146.82;5
2YI26488446448S;1;0;8.59;10
2YI26939360409Z;1;2;6.47;10
2YJ11282793747Y;1;0;13.78;5
2YJ13060377870Z;1;47;5.94;10
2YJ45137807581W;1;0;0.42;100
2YO74882461118C;1;0;0.78;100
2YP46974410945V;1;0;18.8;5
2YQ18395241846T;1;0;296.89;5
2YQ35658735128P;1;0;6.44;10
2YV96590590227R;1;0;5.35;10
2YX78998155154U;1;7;3.47;10
2YY10961126184B;1;0;48.89;5
2YY35815938438M;1;0;31.54;5
2ZA18304562423H;1;3;33.44;5
2ZD22906771392E;1;0;3.39;10
2ZD49743873661Q;1;0;27.41;5
2ZF48439052925F;1;3;1.23;10
2ZH30261364166V;1;0;31.45;5
2ZJ96736919594P;1;0;21.32;5
2ZL55355641641N;1;2;0.66;100
2ZM82249442759S;1;0;0.36;100
2ZN97957222687C;1;2;3.21;10
2ZT98979005436Z;1;0;3.35;10
2ZX69557564434A;1;0;3;10
2ZY89468991941A;1;0;9.37;10
3AB89823939295W;1;0;43.32;5
3AH36159346398A;1;0;10.35;5
3AH49187650150C;1;0;2.03;10
3AI95063778972T;1;0;1.39;10
3AN24872124836B;1;0;1.22;10
3AO22593627203Z;1;0;19.96;5
3AP31270404357V;1;0;171.95;5
3AT81475807944D;1;0;3.57;10
3AU21029286134V;1;4;2.87;10
3AX95506425154H;1;0;7.52;10
3AY77104583130G;1;0;32.81;5
3AZ41053064569B;1;0;38.56;5
3BB25170648195D;1;0;61.43;5
3BB88204320766T;1;0;19.89;5
3BD29627308901E;1;0;2.42;10
3BF25252366924P;1;0;5.4;10
3BH40635640312H;1;0;7.23;10
3BJ49748242416C;1;0;23.48;5
3BJ60018531467L;1;4;12.11;5
3BM43437123363A;1;0;59.1;5
3BN67646018827R;1;0;0.51;100
3BO27109322796E;1;0;9.24;5
3BT62334082815F;1;2;6.41;10
3BV32736174297U;1;0;1.19;10
3BV98676575805K;1;0;31.23;5
3BW78870638369O;1;0;18.62;5
3BY54390398671N;1;0;0.62;100
3CB50059082690C;1;0;6.55;10
3CE12293456735Y;1;8;2.56;10
3CE77705672107H;1;0;8.17;10
3CF10361763303V;1;0;19.34;5
3CH58176945422E;1;0;5.06;10
3CJ15089372008H;1;9;0.97;100
3CO48601975688O;1;0;363.61;5
3CR31261169017V;1;0;21.23;5
3CR90826695933T;1;0;49.41;5
3CS89166595235A;1;0;35.95;5
3CZ51242307983M;1;0;16.29;5
3CZ90465909182N;1;0;77.58;5
3DB36761211858A;1;0;21.59;5
3DE78395889502Z;1;0;217.14;5
3DF63922683358Z;1;4;5.1;10
3DG66012264643S;1;2;3.42;10
3DG67905837391L;1;2;1.82;10
3DH64387986303Q;1;0;10.55;5
3DH83478318455F;1;12;7.65;10
3DJ57009377605N;1;7;1.93;10
3DL14050229020M;1;0;71.81;5
3DM67594803361R;1;0;5.36;10
3DO34178722436X;1;6;63.15;5
3DP38243796197N;1;0;0.64;100
3DT31777750003G;1;3;3.21;10
3DV62505720536L;1;0;2.07;10
3DV75610179248Q;1;0;0.01;100
3DW70824647701W;1;0;83.16;5
3DW89578429547Z;1;0;24.72;5
3DY64726269053Y;1;0;902.69;5
3EC84077138734A;1;3;0.59;100
3EC96883892765M;1;0;0.4;100
3ED46642654095F;1;0;25.8;5
3EE79689697877X;1;0;54.39;5
3EH93231391894E;1;3;2.65;10
3EJ15921769588I;1;0;5.32;10
3EJ38857059854D;1;7;1.28;10
3EK13060574757Y;1;0;3.1;10
3EK36261472290B;1;0;26.62;5
3EL15535746631G;1;0;43.01;5
3EP10746930685N;1;0;1.49;10
3EP20419217553H;1;0;14.76;5
3EP88056767027O;1;3;57.04;5
3EQ36756212635V;1;0;12.92;5
3ER79893941868S;1;0;4.07;10
3ES15764741537A;1;0;3.08;10
3ES43270016955B;1;0;5.05;10
3ES60974605160Z;1;0;1.3;10
3EU90151679719Y;1;0;80.39;5
3EW26854031345N;1;0;17.29;5
3EW65495275951G;1;7;0.41;100
3EX60744997534Z;1;0;552.91;5
3EZ65052043593V;1;0;107.53;5
3FC11935384072A;1;10;8.46;10
3FD57708289427X;1;0;1.53;10
3FG84847825621Z;1;6;5.05;10
3FG92783637529N;1;0;383.6;5
3FJ13199103399W;1;10;0.17;100
3FK40031099586L;1;0;12.66;5
3FL83371977202Y;1;0;0.64;100
3FM76219542555A;1;0;4.46;10
3FN17718388745C;1;0;5.13;10
3FN54199441972P;1;0;39.88;5
3FP15153437380N;1;3;22.37;5
3FP21682516046Z;1;0;94.45;5
3FQ30300839966K;1;3;58.65;5
3FS95047453532C;1;0;8.12;10
3FT37274467344U;1;5;4.28;10
3FW54374927885V;1;2;37.41;5
3FW81910398820N;1;0;160.81;5
3FX82623080853K;1;0;3.26;10
3GA55228859746N;1;0;1.98;10
3GA63764917291F;1;0;7.42;10
3GD98469158608L;1;0;2.41;10
3GE98877709253E;1;0;0.86;10
3GJ48142266816E;1;0;74.43;5
3GK66057641029S;1;0;22.23;5
3GM53496941918W;1;2;10.95;5
3GM95860798918O;1;0;55.88;5
3GQ28387668271J;1;0;27.34;5
3GQ37764394723O;1;0;54.77;5
3GU12014838485P;1;53;0.6;100
3GV82320369198C;1;3;29.74;5
3GX10480940021W;1;4;21.75;5
3GX30625200595C;1;3;95.93;5
3GY26181658937C;1;0;137.14;5
3HC29486587893Y;1;0;16.54;5
3HE12266320891G;1;0;94.01;5
3HE29069302143I;1;0;24.19;5
3HM26155333184B;1;8;0.14;100
3HQ15428216783D;1;3;0.96;10
3HQ84421379330Z;1;0;47.97;5
3HQ92605590399F;1;0;8.79;10
3HT61360914024K;1;0;0.56;100
3HU22232081232G;1;0;147.82;5
3HW48106225865K;1;0;25.55;5
3HX65681541065H;1;0;2.78;10
3HY72118311392J;1;3;2.44;10
3IC11024551175I;1;0;3615.46;5
3IC68863239836R;1;0;7.19;10
3II67351248129L;1;0;34.5;5
3IJ46515019227T;1;0;5.04;10
3IK23796280806S;1;0;26.82;5
3IM70031949643U;1;0;66.49;5
3IN68529878108H;1;0;1.41;10
3IO14767961021B;1;3;38.78;5
3IR10267803935Y;1;0;11.97;5
3IR29128881488K;1;0;16.68;5
3IR34636048611I;1;0;110.11;5
3IT52434949050Z;1;0;21.02;5
3IT58202090102V;1;5;108.1;5
3IU31689219311O;1;0;30.25;5
3IU95357771913S;1;0;83.45;5
3IV54557371657A;1;0;13.46;5
3IW21569895590V;1;0;1.96;10
3IZ27711619534N;1;3;19.56;5
3IZ66600901391E;1;0;1.13;10
3JA30679486190Y;1;6;8.86;10
3JB30133038694S;1;0;28.74;5
3JE77264369890K;1;0;66.57;5
3JE91252982284Q;1;3;16.23;5
3JG83318404058S;1;0;18.99;5
3JH22254579399S;1;0;4.82;10
3JH65125379583H;1;60;0.17;100
3JK70607129213W;1;0;109.96;5
3JL31152977724C;1;0;17.12;5
3JM68264621359B;1;0;63.82;5
3JN10183224220Y;1;0;3.92;10
3JN43721917121S;1;0;47.28;5
3JP61381169099R;1;0;17.44;5
3JQ82697167110W;1;0;8.23;10
3JQ88762180131R;1;0;0.69;100
3JS59570525695Z;1;7;75.13;5
3JS74809920912W;1;29;0.28;100
3JU10766945430A;1;0;2.91;10
3JU41271544188F;1;0;3.26;10
3JU77434437372C;1;0;4.12;10
3JY18357529087O;1;2;22.53;5
3KA12100345703V;1;0;3.86;10
3KB80519329662S;1;3;32.82;5
3KD17646816761Y;1;10;1.99;10
3KD35325098069T;1;0;96.05;5
3KF37721704016G;1;2;17.58;5
3KI59231462359I;1;0;0.97;10
3KK70419915448C;1;2;2.34;10
3KK94852178661P;1;0;5.93;10
3KP85317855840O;1;0;10.8;5
3KR56595467497P;1;0;41.11;5
3KR72644459994X;1;0;1.18;10
3KS85558589552M;1;63;0.75;100
3KT67937446520Q;1;0;927.99;5
3KU15077986996G;1;0;1.84;10
3KY26874564258E;1;0;9.9;5
3LB21677688603C;1;0;8;10
3LB99500320639Y;1;8;4.65;10
3LH38902604243H;1;4;2.75;10
3LI33613892772U;1;0;2.88;10
3LJ76382922793M;1;0;71.76;5
3LL95825493745B;1;2;22.15;5
3LM58282910469P;1;3;10.09;10
3LN37281477837W;1;0;24.16;5
3LP52203175034Z;1;0;57.79;5
3LQ24910003651O;1;0;233.41;5
3LS57709587257Y;1;71;0.9;100
3LV40209736797G;1;0;25.76;5
3LW65958977990O;1;0;15.36;5
3LX36135773883K;1;5;1.11;10
3LX49571815087K;1;4;3.26;10
3LX91181905200I;1;0;11.18;5
3LY91014490475U;1;10;1.43;10
3LZ56514353421I;1;3;11.77;5
3MC21239828999G;1;0;7.82;10
3MC44686076359O;1;0;43.3;5
3MH12606268777M;1;0;19.97;5
3MI48236905693L;1;2;12.16;5
3MI70772677223M;1;0;7.77;10
3MK76996573576N;1;4;14.38;5
3ML27676742363E;1;3;42.83;5
3MM18449313505M;1;2;1.29;10
3MN93431215584P;1;0;9.28;5
3MO14330148255O;1;0;16.38;5
3MP74272988882L;1;0;19.61;5
3MR76872148282C;1;0;3.6;10
3MW17661139071I;1;0;1285.75;5
3MW43821526649N;1;0;14.2;5
3MX93226621813W;1;0;0.9;10
3NB23816554579O;1;6;1.02;10
3NC27960165456Y;1;0;19.76;5
3ND62561213680Z;1;3;12.99;5
3NF82662717729S;1;0;7.19;10
3NH47772035493H;1;0;8.24;5
3NH85889048726A;1;0;0.38;100
3NL92712955002A;1;0;3.08;10
3NM28498070400R;1;0;327.28;5
3NM63409561293F;1;0;20.86;5
3NP97115887867Z;1;0;262.91;5
3NQ92029249965G;1;3;2.76;10
3NW17077103128A;1;0;0.73;100
3NY71670296485N;1;0;6.46;10
3OB35915287851N;1;1;10.41;5
3OB83998007479A;1;0;0.05;100
3OE14888987745R;1;0;77.78;5
3OE39450001364P;1;0;13.58;5
3OH25301531771S;1;0;0.56;100
3OH30766237429G;1;0;51.5;5
3OI13595543191Q;1;0;4.15;10
3OI65861843208H;1;0;27.88;5
3OL18772379150G;1;0;1;10
3OM40783143957D;1;9;6.68;10
3ON31336697199K;1;0;287.22;5
3ON51543254656L;1;0;9.98;5
3OO41672049720J;1;0;33.18;5
3OP36491755123Q;1;0;1.11;10
3OV74034011925G;1;4;2317.43;5
3OW21418361737U;1;0;9.56;10
3OY53109274800D;1;0;221.98;5
3PA66435811659C;1;0;21.43;5
3PF71826689415K;1;0;0.1;100
3PG61643062904C;1;0;9.48;5
3PL72988189016P;1;0;8.97;5
3PM92695385697R;1;0;8.42;10
3PN47687881623Z;1;26;6.45;10
3PN88177387872Y;1;6;27.83;5
3PS11822452596A;1;0;1.47;10
3PS78880360806O;1;0;4.75;10
3PV59838098006F;1;3;3.21;10
3PY43699471606C;1;0;235.02;5
3PY52771899670G;1;4;61.98;5
3QB59528536529P;1;0;1.79;10
3QD60692378362O;1;0;13.27;5
3QD88036899245F;1;0;13.59;5
3QF38689076196M;1;2;16.59;5
3QK18061673440F;1;0;1.1;10
3QP61389032336Q;1;0;3.04;10
3QT40037957308F;1;0;14.66;5
3QW13609625829D;1;0;17.9;5
3RC78728181320M;1;3;20.36;5
3RI72402934347J;1;0;19.81;5
3RI77625900068X;1;0;102.45;5
3RJ53428523342W;1;9;2.03;10
3RM57624779051H;1;0;4.32;10
3RO78627603035W;1;0;2.76;10
3RP67728916179P;1;0;3.58;10
3RV12496935101I;1;9;7.7;10
3RV92646139694Y;1;0;112.54;5
3RW43822621255X;1;0;18.65;5
3RX38429793743Y;1;2;43.58;5
3SC87860877487O;1;0;8.03;5
3SD30416331756R;1;0;1423.53;5
3SD84165389689K;1;0;7.46;10
3SE33501636611Z;1;0;13.35;5
3SE43953223322T;1;0;0.68;100
3SH70168084259C;1;0;6.36;10
3SI87350225498F;1;0;21.22;5
3SK68313966293R;1;0;63.2;5
3SL19578522537I;1;3;1.67;10
3SO16212794251P;1;0;1.97;10
3SQ17942185205T;1;0;5.27;10
3ST93914269143T;1;0;1.34;10
3SZ46026284865V;1;6;12.24;5
3SZ50328490955N;1;0;9.61;10
3SZ91594682119D;1;0;490.83;5
3TE70662538013A;1;0;1.19;10
3TG68363232409N;1;0;57.94;5
3TH43937352234I;1;0;68.85;5
3TI69105051682P;1;4;76.67;5
3TM12936792486K;1;0;0.87;100
3TM24534226423I;1;23;2.46;10
3TM58728367159P;1;0;0.4;100
3TN77072542004Q;1;0;21.31;5
3TQ84459698676F;1;5;154.95;5
3TQ88749558119M;1;0;1.84;10
3TT72048734548M;1;3;663.6;5
3TU53563420673V;1;0;4.18;10
3TV34445880972B;1;2;6.12;10
3UB26487341214L;1;0;8.54;5
3UB27480291247I;1;0;9.29;5
3UB68250013601O;1;0;81.14;5
3UC57160552803P;1;0;3;10
3UG45168297848L;1;0;60.4;5
3UH76527961722H;1;0;17.17;5
3UI84068364147T;1;38;0.43;100
3UJ59382777592P;1;0;72.75;5
3UL40520052966Z;1;0;2.17;10
3UM20221263472F;1;0;28.13;5
3UM56026135737W;1;6;3.4;10
3UO55256501451C;1;0;0.41;100
3UP56098959209V;1;3;31.67;5
3UV78206392741V;1;4;15.89;5
